Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,date,cluster
117.51,110.95,107.01,112.6,117.75,112,110.55,122.75,120.07,122.08,108.37,117.8,120.76,115.21,125.18,126.82,130.29,120.93,136.04,136.42,118.21,127.38,134.81,133.74,122.78,147.38,149.53,139.1,148.69,154.82,155.58,157.76,183,174.98,191.12,206.14,213.14,222.67,228.93,243.41,293.94,251.91,299.64,296.68,316.59,340.84,344.23,354.86,347.62,347.2,352.7,360.76,352.57,343.2,348.45,357.07,353.12,352.31,324.85,319.32,323.45,304.17,295.5,303.03,285.08,252.59,245.39,233.4,234.26,212.02,196.97,203.55,185.53,177.3,167.45,163.49,154.62,141.07,153,158.53,140.01,143.37,142.03,136.74,131.46,135.08,122.09,148.54,127.83,128.29,138.33,120.62,120.89,133.62,120.89,111.09,2025-07-23 00:00:00,3
114.48,99.79,96.62,98.89,105.23,109.57,107.01,106.83,119.43,107.59,98.14,96.88,104.9,115.85,123.68,127.5,114.01,135.64,121.46,127.055,132.65,135.77,125.73,119.46,130.49,139.09,161.67,155.63,146.11,176.06,157.28,158.7,160.89,167.43,185.33,193.01,189.91,209.25,219.15,245.94,271.64,274.28,283.88,303.66,330.22,329.17,329.66,351.2,335.63,343.76,352.36,348.23,355.58,342.55,349.02,350.99,327.45,318.85,331.92,328.44,310.1,294.97,300.96,270.3,274.11,250.22,248.93,225.98,218.71,216.01,204.99,176.31,169.88,163.33,158.65,169.94,162.82,158.07,145.92,143.28,139.5,142.67,133.6,140.16,134.9,125.52,118.71,130.05,136.33,116.12,135.33,120.96,121.31,101.94,100.02,118.14,2025-07-24 00:00:00,3
178.37,164.36,169.52,168.41,162.32,156.23,170.95,158.95,162.52,161.29,178.75,158.03,181.91,170.92,175.61,171.92,173.97,181.14,182.74,174.24,188.98,203.27,205.55,205.63,202.55,217.91,253.23,271.31,319.7,386.26,434.48,469.8,502.03,526.47,498.24,448.64,412.45,369.82,335.07,329.65,303.79,300.67,293.74,315.71,315.24,320.38,331.38,309.15,328.73,337.56,345.32,349.09,347.49,336.02,322.9,330.87,315.91,311.81,308.15,308.08,307.18,301.03,304.78,289.94,321.16,305.42,323.2,353.19,385.7,424.32,439.03,449.9,468.06,447.7,429.36,397.53,361.85,321.82,282.26,257.89,232.23,226.44,224.34,191.79,204.76,205.32,175.08,183.26,191.44,174.21,183.17,179.18,204.75,188.78,172.08,154.3,2025-07-25 00:00:00,2
115.16,121.58,124.02,127.05,127.57,106.92,122.64,115.56,114.82,107.85,117.02,119.87,123.32,114.96,113.7,129.32,129.11,129.17,130.6,143.78,123.52,133.82,144,134.1,149.75,152.33,157.59,149.04,159.94,177.17,178.71,187.23,198.53,201.64,212.09,223.04,221.45,222.3,231.22,232.5,257.15,252.81,289.49,272.68,304.88,305.45,349.7,333.39,357.35,361.02,399.28,381.21,408.78,402.99,399.78,396.95,408.81,420.25,403.62,387.41,410.09,387.67,373.32,358.1,359.26,337.12,322.41,324.72,295.98,299.03,290.76,275.89,252.39,236.53,238.72,218.99,220.41,203.93,196.22,177.82,176.76,181.77,155.94,166.42,162.47,144.99,135.21,155.2,138.08,134.25,133.32,125.93,101.39,116.56,100.76,123.48,2025-07-26 00:00:00,3
116.35,127.71,110.62,113.19,111.91,105.46,117.97,122.48,116.72,123.24,121.51,121.48,121.45,118.7,120.17,128.65,130.16,123.63,131.61,137.3,134.52,141.72,122.39,130.32,147.82,146.18,143.89,159.62,169.26,162.18,167.9,189.1,182.36,182.35,199.47,199.83,206.49,220.02,219.75,240.47,244.26,255.9,273.1,285.75,279.66,296.44,312.93,329.41,350.63,365.23,369.66,367.58,366.44,386.43,400.45,385.25,366.08,393.1,396.04,383.72,405.62,364.78,370.26,338.73,353.17,324.21,293.88,292.71,293.6,289.01,270.24,240.55,246.18,230.2,240.15,212.65,189.77,172.72,168.03,184.55,166.55,163.22,163.2,162.72,151.07,145.49,147.14,129.53,125.04,116.88,120.3,117.63,119.39,126.53,126.09,105.17,2025-07-27 00:00:00,3
57.71,55.2,57.86,70.31,60.85,69,61.71,59.88,49.71,59.81,50.05,56.34,48,52.45,68.25,57.36,60.6,61.02,66.76,65.4,59.36,74.69,70.49,75.32,68.65,71.94,71.57,68.24,74.82,75.06,62.6,78.96,88.31,85.53,89.2,82.62,100.38,101.62,99.08,106.22,84,102.03,100.31,114.92,114.69,98.49,107.09,110.96,101.67,126.58,119.25,106.46,113.21,115.98,114.89,103.2,106.01,115.1,118.62,123.03,110.03,100.14,115.2,102.23,105.5,96.83,98.95,108.68,109.98,84.26,93.26,84.88,87.44,86.51,75.49,74.55,81.68,87.48,79.34,71.2,64.95,68.1,61.98,76.54,67.03,70.19,62.55,72.34,74.27,64.94,65.23,65.18,57.03,54.25,48.25,58.07,2025-07-28 00:00:00,4
55.26,51.15,53.15,63.6,59.87,58.47,54.92,57.11,64.87,49.52,64.42,64.15,59.86,69.04,68.03,69.2,59.74,65.87,67.42,65.23,78.17,67.43,61.13,66.17,65.35,83.16,68.94,75.37,72.71,81.07,76.95,86.53,98.63,85.94,82.21,99.67,83.38,92.98,100.43,81.58,107.73,103.04,100.32,103.45,96.48,105.33,132.26,112.6,110.86,110.47,101.44,132.57,108.14,121.65,110.15,107.04,113.16,109.41,134.19,121.39,100.06,115.73,106.92,113.88,108.25,100.87,107.38,105.58,93.23,87.32,104.04,80.45,87.78,80.16,90.14,72.41,85,90.33,79.69,76.84,58.25,76.85,74.88,70.64,67.32,65.91,72.13,65.18,74.25,60.7,58.69,63.82,57.01,63.81,56.05,66.17,2025-07-29 00:00:00,4
108.65,105.74,98.23,104.61,95.62,94.42,108.67,85.09,110.07,90.98,99.61,105.48,116.72,109.09,108.26,104.75,113.22,99.35,109.86,111.58,109.85,114.04,104.44,111.33,120.84,138.87,121.42,128.47,127.69,136.3,134.3,146.01,155.7,172.45,172.83,183.91,187.17,176.71,207.62,230.86,240.71,240.85,268.12,273.74,307.07,314.32,292.08,311.67,312.49,321.49,305.25,308.94,320.17,302.33,323.15,325.28,299.42,317.68,281.17,290.42,269.41,266.24,267.05,258.5,228.48,245.69,224.26,218.73,203.6,181.08,160.95,173.8,156.71,147.54,126.72,138.03,141.81,131.5,133.44,137.25,117.7,123.06,117.1,116.1,126.5,121.85,112.55,103.62,100.77,97.35,121.56,103.62,114.78,118.09,103.36,107.29,2025-07-30 00:00:00,3
173.45,176.55,175.01,164.51,169.44,157.64,173.24,166.69,168.99,174.27,172.43,174.22,187.29,190.56,185.6,183.19,173.11,190.65,186.25,186.08,177.77,199.83,208.95,223.32,208.44,218.43,261.5,279.65,327.69,380.7,417.92,487.43,495.96,526.92,501.34,446.24,415.62,388.62,363.69,317.01,316.08,297.07,304.93,321.88,319.64,317.08,326.39,318.67,354.13,326.82,345.86,352.41,325.38,330.69,333.56,345.26,323.34,333.5,313.93,313.54,313.15,309.15,304.08,293.54,302.4,319.95,339.25,366.37,388.93,421.6,460.67,461.43,476.99,479.31,459.15,403.54,357,324.18,293.75,264.87,241.44,216.68,226.95,216.06,208.02,186.93,202.79,194.34,178.68,192.09,178.69,180.97,176.15,180.01,156.6,167.51,2025-07-31 00:00:00,2
113.55,108.49,106.06,110.09,106.21,123.1,119.59,112.13,111.26,119.68,108.38,104.34,121.6,131.1,110.26,131.72,123.78,118.46,112.7,124.02,126.93,135.87,130.69,132.75,133.21,147.15,137.47,141.69,141.68,149.49,167.25,159.34,175.8,173.82,170.81,183.7,196.54,223.26,227.86,261.52,255.08,275.4,294.35,299.62,317.26,324.47,331.57,327.85,369.87,348.44,372.43,349.13,353.32,350.37,348.6,344.04,334.78,331.51,320.47,323.24,306.27,281.52,283.53,277.77,284.28,245.91,229.42,238.02,210.33,213.79,191.08,173.55,166.17,156.06,158.19,165.51,147.49,137.93,154.48,154.11,146.91,135.38,130.05,128.11,132.35,126.77,120.09,111.35,120.23,131.64,125.62,121.82,118.2,122.3,120.17,116.83,2025-08-01 00:00:00,3
125.455,134.08,133.1,127.42,134.82,130.81,117.64,112.71,138.53,115.78,121.44,142.69,133.16,142.55,151.94,128.17,133.91,141.93,148.34,147.4,152.39,147.24,143.99,151.52,158.06,170.7,164.96,166.57,173.32,194.23,207.04,208.52,225.03,210.58,237.96,228.07,247.02,244.02,249.98,255.92,271.08,281.95,304.49,321.64,345.47,354.22,351.25,374.38,403.74,391.22,401.23,445.54,445.76,440.8,440.35,455.67,473.4,430.13,463.55,440.18,413.35,429.61,412.52,409.94,399.19,375.99,349.26,362.92,334.53,324.19,319.04,297.56,287.11,274.91,278.28,258.37,233.48,233.1,223.2,218.49,208.68,188.7,183.31,172.12,177.12,163.37,151.5,170.1,150.89,142.36,150.81,147.89,142.94,149.77,123.12,134,2025-08-02 00:00:00,3
123.46,119.54,114.07,119.55,116.8,130.26,126.59,122.61,121.24,124.44,134.23,127.45,122.28,134.18,133.08,133.49,134.16,129.62,137.53,141.51,140.82,139.88,141.61,159.36,151.5,149.7,183.76,169.6,190.96,180.36,200.13,195.46,211.9,216.9,232.08,236.71,222.28,254.06,252.79,264.44,263.95,280,285.57,314.7,323.21,336.85,338.65,375.98,391.44,388.44,402.54,399.75,418.92,413.46,434.56,444.07,437.89,439.97,441.04,410.39,430.68,427.57,390.47,391.86,375.68,376.99,338.35,331.24,326.53,326.89,298.22,277.91,265.21,258.29,260.48,223.81,227.62,208.24,209.1,205.67,203.42,177.05,181.16,177.23,158.06,164.29,164.78,149.97,140.4,150.87,140.32,143.13,152.64,137.02,138.66,130.63,2025-08-03 00:00:00,3
174.43,165.04,165.84,150.52,145.86,145.75,152.08,154.45,165.94,162.11,153.94,167.35,163.64,165.22,178.94,164.94,179.41,182.55,177.02,172.95,176.34,175.57,190.28,187.16,221.27,226.22,227.04,252.73,309.32,351.71,406.58,432.71,494.2,525.43,465.04,426.33,384.76,361.61,329.41,318.9,302.19,301.88,306.15,306.26,292.1,312.02,319.6,313.78,318.78,344.8,331.17,335.92,332.41,320.43,316.9,307.68,317.26,300.38,302.92,322.4,304.8,281.97,301.34,280.13,299.62,296.26,295.9,335.22,377.05,405.17,385.57,470.51,445.11,428.72,406.95,398.35,348.01,299.58,274.21,257.39,237.39,207.97,201.79,194.96,189.82,185.86,193.34,187.34,176.74,177.88,185.67,179.41,168.5,169.7,166.54,152.07,2025-08-04 00:00:00,2
93.29,95.2,96.23,96.43,110.34,95.71,102.28,100.09,93.02,99.68,97.03,98.83,104.99,94.16,104.7,103.89,92.14,112.98,115.17,109.8,106.97,111.36,115.69,117.64,121.81,123.42,131.91,123.29,128.12,146.81,131.31,163.13,141.58,155.49,165.96,154.95,186.99,183.88,188.58,220.92,217.34,252.09,260.99,262.33,261.99,285.17,291.85,316.26,306.43,322.78,309.94,309.34,304.03,296.27,318.06,307.99,287.31,286.01,282.22,276.16,284.81,269.8,239.82,233.2,229.38,234.44,211.19,199.61,186.28,187.11,154.44,151.37,160.36,156.43,152.74,151.89,142.79,128.36,137.42,116.34,117.71,108.59,106.92,129.4,109.89,126.1,117.715,109.33,106.86,106.2,106.23,113.53,97.11,102.11,93.95,99.01,2025-08-05 00:00:00,1
96.47,101.36,92.4,89.63,106.82,104.12,106.4,94.77,105.84,97.77,105.26,100.84,90.18,99.29,101.04,111.04,103.76,107.59,111.93,103.17,99.28,120.12,104,120.29,116.65,121.4,111.73,123.59,121.4,137.79,142.64,131.16,148.6,138.04,147.21,159.18,166.76,193.05,203.97,201.55,241.81,231.02,248.86,273.64,276.01,277.37,288.41,298.78,298.07,307.98,313.93,302.4,294.14,313.04,307.78,313.35,273.89,284.21,277.83,276.5,278.01,254.69,251.01,237.17,228.4,245.31,222.98,200.65,189.79,190.38,169.09,157.82,159.68,154.06,147.58,148.46,123.94,119.3,128.97,120.55,126.14,117.72,106.84,103.55,129.33,116.43,110.68,113.84,105.27,95.26,104.2,108.47,110.72,101.11,103.28,90.26,2025-08-06 00:00:00,1
61.55,68.76,60.57,42.64,62.07,66.07,55.55,56.5,60,52.76,60.67,60.59,74.12,68.13,53.83,71.93,49.05,70.26,49.9,66,63.56,70.1,70.07,61.36,68.26,74.01,71.09,63.16,70.32,73.92,86.9,84.27,85.9,83.77,86.84,86.85,96.63,102.7,98.17,96.42,109.74,115.94,113.4,105.93,115.59,120.97,129.19,120.1,119.22,118.08,125.76,123.76,120.18,112.64,115.16,119.61,109.79,124.87,114.03,115.5,110.8,112.06,106.38,114.32,110.8,107.67,120.65,100.63,100.4,82,91.78,94.92,90.75,86.61,92.47,87.62,82.17,76.72,72.92,64.39,74.16,67.69,63.78,68.06,64.98,75.52,71.76,47.66,66.04,70.1,50.55,57.55,53.89,60.13,54.45,59.66,2025-08-07 00:00:00,4
56.36,52.88,66.62,60.5,49.95,52.52,68.78,57.59,63.94,70.82,60.94,52.46,65.64,58.72,73.26,57.15,62.53,60.93,65.16,58.06,69.02,79.27,67.64,57.33,70.61,74.78,76.89,73.55,75.44,77.33,91.88,84.05,90.06,89.9,90.53,82.85,92.38,98.79,101.8,93.81,113.98,97.63,111,96.65,106.86,107.6,116.02,124.3,108.92,112.51,119.61,120.62,103.76,126.28,135.36,120.12,118.72,107.68,125.4,105.41,120.48,101.91,105.7,112.18,117.53,109.62,100.94,104.91,91.79,95.33,90.67,101.57,88.86,90.01,84.1,83.06,69.68,78.23,89.74,77.96,71.06,82.41,59.85,69.98,64.31,61.51,72.1,67.84,56.64,74.04,62.16,55.77,73.76,60.14,57.51,53.38,2025-08-08 00:00:00,4
120.37,130.72,125.01,116.23,108.63,119.26,119.23,137.46,134.99,124.25,136.56,131.38,131.71,131.58,129.7,133.88,128.75,126.85,140.8,134.52,138.89,132.41,143.76,137.93,133.79,160.82,162.71,170.08,165.89,178.07,179.87,167.34,184.54,219.12,218.54,206.73,215.23,231.76,225.17,244.09,263.56,249.11,288.16,287.76,308.86,321.94,340.12,348.83,367.03,378.48,373.13,405,394.37,414.42,418,419.35,404.17,424.06,405.86,388.07,414.26,392.89,365.2,370.28,354.72,348.16,350.11,319.83,314.57,285.37,286.54,257.4,264.14,254.84,234.11,224.82,221.5,212.15,176.25,177.26,172.14,169.45,171.93,160.07,164.47,142.35,148.03,136.24,126.98,133.8,146.97,146.35,120.41,133.4,133.09,124.14,2025-08-09 00:00:00,3
120.49,113.41,124.64,115.36,136.33,124.89,122.55,137.9,129.77,119.37,130.92,129.08,129.37,120.22,124.92,139,123.33,140.77,138.78,123.69,143.58,147.45,145.72,143.33,152.43,154.65,159.04,185.34,169.96,180.44,171.95,176.63,194.945,213.26,209.04,220.93,226.94,248.33,233.92,245.78,250.97,287.16,288.08,313.61,318.65,323.18,334.135,345.09,351.25,375.7,375.52,392.84,407.725,422.61,402.57,405.91,442.11,446.99,432.71,420.78,404.49,387.63,396.17,385.68,372.71,355.04,349.64,312.95,331.2,312,296.25,270.32,274.43,276.69,217.8,236.9,226.72,214.7,204.65,193.42,186.83,183.3,189,166.46,170.28,150.98,148.6,142.67,138.65,145.03,139.34,144.53,135.75,137.97,136.22,116.34,2025-08-10 00:00:00,3
124.87,102.63,123.14,113.33,104.16,119.46,123.99,108.88,123.26,99.88,120.7,118.88,106.88,124.31,113.06,118.75,121.75,110.33,120.37,130.37,124.85,114.12,129.78,125.3,134.72,122.67,142.39,139.79,131.09,145.02,159.34,152.55,156.19,168.61,175.27,173.7,194.21,198.01,222.7,220.81,231.89,253.7,298.77,292.4,293.41,326.38,331.17,345.74,329.23,311.02,330.47,326.08,333.31,326.58,324.32,317.72,329.97,313.64,315.31,299.73,298.09,307.05,270.45,273.14,270.04,244.02,240.56,210.71,223.33,196.41,184.34,172.87,171.39,156.48,155.28,160.64,150.21,136.59,136.24,137.23,132.6,136.93,127.08,127.91,120.91,116.57,125.48,123.95,122.5,116,119.47,114.98,114.14,113.86,104.42,99.47,2025-08-11 00:00:00,3
94.42,103.08,110.32,100.8,112.1,90.6,106.6,111.92,104.55,104.52,114.2,110,125.83,98.62,115.02,103.08,119.67,115.49,119.8,111.3,126.82,120.8,130.92,117.91,140.11,134.39,139.29,146.05,146.56,149.99,157.81,161.88,158.41,167.49,171.13,181.75,182.1,195.73,228.14,235.49,257.94,287.31,288.14,289.11,293.04,313.27,319.84,332.22,327.72,343.33,314.64,345.88,335.06,332.8,339.59,342.38,350.16,326.98,322.8,291.92,299.67,290.13,276.12,253.44,253.73,244.33,258.07,230.09,211.78,198.09,184.4,166.65,162.59,162.23,160.51,160.56,152.91,150.77,137.18,137.4,138.3,141.69,139.05,116.63,118.26,114.15,125.5,125.04,126.9,125.9,110.12,116.41,110.69,114.19,109.13,118.97,2025-08-12 00:00:00,3
92.04,96.09,95.2,108.42,96.45,112.71,102.92,109.98,94.96,101.62,104.82,103.74,109.65,103.66,119.66,97.68,124.71,118.62,112.93,114.91,123.1,128.44,122.03,136.05,122.75,137.14,141.82,139.66,151.93,147.8,145.99,137.41,163.74,188.88,168.16,167.02,190.34,193.88,202.81,242.52,259.64,281.73,283.99,287.63,298.57,307.27,315.97,326.61,334.95,339.88,356.41,352.41,373.22,340.81,327.75,339.81,313.4,323.85,315.26,298.87,302.85,286.5,278.42,257.04,262.27,250.79,243.13,214.52,221.04,193.21,196.03,178.89,182.38,175.85,162.96,135.95,150.33,144.36,130.71,123.41,129.84,128.59,146.07,122.88,131.85,125.73,125.79,136.94,113.19,106.73,117.89,120.92,112.35,109.03,99.77,102.47,2025-08-13 00:00:00,3
160.46,161.26,174.58,171.16,170.88,160.93,167.76,164.22,173.87,181.01,165.32,172.23,173.78,179.16,178.18,173.56,169.79,186.07,176.91,195.25,188.11,198.89,198.45,191.54,233.01,224.99,239.02,284.03,320.51,378.18,415.77,469.08,493.24,486.81,513.43,462.75,437.61,386.17,335.51,320.03,317.7,310,304.3,313.7,320.1,331.68,312.49,340.93,321.47,324.5,331.99,344.3,339.02,326.2,334.7,331.38,324.58,319.88,304.21,303.37,315.1,291.83,309.88,300.94,301.01,292.03,327.44,348.34,375.89,412.96,439.07,466.25,461.37,474.46,421.68,415.22,361.64,300.96,287.27,247.1,242.2,227.04,220.09,208.39,206.64,192.3,177.34,181.92,182.79,163.79,185.32,184.12,180.14,175,169.3,176.23,2025-08-14 00:00:00,2
82.41,102.52,101.54,99.26,103.32,94.82,107.08,110.84,92.68,108.54,110.83,118.18,111.61,103.37,110.19,112.6,101.36,106.63,99.64,107.32,105.665,104.01,120.48,124.51,122.68,128.13,126.34,122.39,132.33,153.59,154.32,147.67,155.51,144.13,163.75,164.69,180.64,189.45,204.88,225.28,236.81,253.47,262.23,295.35,299.38,306.72,301.26,322.39,311.56,332.56,333.82,320.33,299.45,337.5,340.03,318.59,318.62,308.19,310.49,279.58,269.97,271.63,263.7,255.48,228.4,232.65,224.36,202.58,195.06,184.64,170.25,163.95,155.4,136.49,141.47,143.21,141.45,127.66,119.67,145.18,127.64,127.27,122.99,129.92,115.07,108.79,121.04,114.34,108.48,108.63,119.19,92.61,104.89,114.23,112.78,94.27,2025-08-15 00:00:00,3
125.6,119.03,95.88,107.27,115.31,115.66,118.05,130.41,117.3,113.63,123.55,107.11,108.81,124.32,136.89,118.93,132.82,128.29,126.03,122.95,134.74,138.37,135.35,125.31,141.39,141.39,151.75,148.66,153.76,185.74,181.9,191.09,198.74,213.63,191.4,197.38,218.4,229.32,223.91,248.33,246.74,268.93,285.93,268.79,282.36,314.22,335.36,333.16,363.5,371.45,366.91,392.71,395.46,384.94,408.22,414.48,389,408.35,399.46,362.14,394.38,374.65,367.39,363.82,350.17,333.67,336.71,327.22,294.07,293.53,277.58,275.99,250.46,237.77,227.09,217.23,194.4,189.31,184.74,171.14,166.62,161.83,178.07,155.86,143.77,140.93,151.18,136.23,126.93,125.54,136.68,139.85,111.73,124.91,106.48,106.7,2025-08-16 00:00:00,3
131.12,113.97,119.4,99.15,105.86,104.78,107.77,108.24,125.17,105.75,118.58,115.87,128.42,127.84,106.46,118.28,119.99,120.34,115.55,118.53,128.53,125.37,129.55,126.7,137.41,126.72,138.85,143,155.09,175.4,178.04,184.57,182.51,193.14,191.25,191.64,197.22,219.02,230.03,220.36,245.67,237.83,268.45,258.86,285.77,297,310.39,307.22,343.14,346.5,348.41,361.96,386.3,382.21,381.61,387.24,384.35,375.64,388.94,371.41,372.65,378.69,360.44,343.18,339.6,327.58,313.39,291.9,286.99,297.21,264.8,262.91,235.6,234.28,229.31,225.5,190,174.99,175.81,166.41,169.18,171.1,157.32,151.85,141.5,152.03,128.53,124.96,118.3,122.62,129.46,116.51,131.38,119.99,126.6,115.05,2025-08-17 00:00:00,3
53.85,59.5,47.85,55.85,38.6,52.57,60.68,55.5,57.84,61.36,55.77,74.05,57.73,49.79,65.03,70.89,54.39,59.93,65.25,49.89,65.5,54.88,68.03,68.81,48.56,70.85,69.51,71.61,77.03,83.59,71.87,80.3,82.77,86.48,79.8,86.57,92.86,110.44,90.62,100.14,100.77,96.24,106.69,106.54,104.34,98.69,107.81,109.72,107.635,105.55,112.48,113.71,104.62,106.51,115.7,111.5,109.89,107.95,101.76,106.82,111.79,109.15,115.27,93.47,103.57,104.39,101.18,101.99,112.5,92.58,81.45,98.82,99.75,83.93,91.67,79.47,61.89,80.78,76.9,64,81.98,66.71,88.51,56.63,76.15,60.04,59.18,69.16,61.92,58.59,66.79,48.11,67.26,63.56,60.71,62.87,2025-08-18 00:00:00,4
97.04,97.79,102.72,114.35,97.18,115.01,95.58,106.33,103.31,101.5,108.24,110.61,102.2,104.95,110.9,102.72,106.83,106.17,115.74,105.06,118.05,125.31,123.62,115.09,122.55,112.86,125.48,121.5,133.4,124.49,128.42,143.14,152.31,141.99,153.74,163.61,172.39,167.27,205.68,198.73,220.85,236.16,240.87,246.91,249.3,278.34,272.2,277.17,303.98,306.2,311.09,303.31,293.18,295.14,303.85,283.59,278.94,284.1,280.98,265.76,249.78,250.14,255.6,244.67,232.64,211.03,224.02,192.48,177.13,174.22,172.36,159.86,153.13,141.54,145.35,131.5,126.56,123.31,118.01,130.58,129.99,111.25,111.36,117.68,111,112.23,99.84,107.68,101.56,106.39,103.75,108.64,109.82,108.24,95.32,104.11,2025-08-19 00:00:00,1
175.04,171.85,171.145,170.44,174.26,166,179.1,176,176.7,154.59,151.82,166.13,173.99,179.07,166.63,179.91,172.57,177.75,169.68,187.93,178.38,179.33,184.2,199.1,201.57,196.38,236.02,253.77,297.25,333.52,381.27,426.04,446.92,461.1,464.41,425.11,388.28,340.5,317.05,317.36,280.26,288.91,282.86,283.17,306.75,315.7,311.57,315.75,299.64,301.07,329.6,302.73,313.2,307,323.58,322.69,305.93,298.36,285.51,292.545,299.58,286.95,281,279.69,286.39,305.6,302.92,311.36,359.12,389.27,415.67,433.71,414.3,414.25,403.49,375.62,337.13,305.66,265.61,241.71,208.13,210.99,194.99,182.06,195.19,179.64,176.78,175.55,177.9,168.78,158.53,177.94,160.29,185.67,167.36,158.36,2025-08-20 00:00:00,2
106.9,96.4,104.54,113.75,111.75,108.1,93.63,111.2,106.06,116.49,104.79,118.45,107.86,120.82,115.12,120.73,114.47,110.2,105.27,115.19,122.04,126.46,125.64,121.51,127,131.97,146.47,137.73,131.67,135.84,135.31,141.02,145.33,151.52,161.29,182.63,179.4,191.61,215.14,229.11,226.94,260.66,276.73,279.47,283.95,290.14,318.08,313.05,329.5,326.96,314.31,346.05,314.17,329.34,321.06,304.51,294.5,293.97,288.62,287.98,270.08,258.24,265.51,249.96,244.95,225.96,228.4,218.78,195.76,187.42,170.01,166.66,163.4,153.35,132.59,151.74,138.79,134.32,118.63,131.31,127.66,131.96,139.78,112.27,121.74,120.6,122.69,110.35,125.35,117,107.59,100.8,101.22,100.95,111.33,111.92,2025-08-21 00:00:00,3
106.83,103.97,113.77,105.5,116.43,110.14,110.07,115.55,114.91,107.35,109.64,115.21,117.23,107.59,107.12,125.71,121.33,114.05,109.99,120.49,133.53,108.58,114.84,109.58,121.07,140.66,128.56,130.19,164.51,132.07,146.29,151.29,164.31,172.2,183.9,170.68,180.45,200.41,217,229.18,238.6,259.4,261.58,288.1,298.04,313.98,316.35,317.61,328.08,332.37,333.36,334.15,332.99,328.98,327.41,331.36,308.73,311.14,306.63,311.62,286.29,265.87,263.06,273.58,257.09,255.11,237.35,210.67,188.03,191.7,186.28,159.49,168.41,165.27,137.31,154.13,143.11,136.95,138.63,130.15,142.81,114.65,121.95,119.16,122.95,110.12,109.59,125.57,116.3,108.8,112.3,99.68,111.05,110.45,108.63,109.21,2025-08-22 00:00:00,3
122.89,124.09,131.94,134.41,125.54,125.19,120.7,122.91,129.64,132.6,130.55,112.73,131.71,137.85,122.45,131.3,141.59,130.74,132.21,135.02,145.21,152.25,138.95,141.36,164.28,154.28,169.75,159.08,176.76,194.36,191.65,212.15,205.92,221.4,220.52,206.06,220.27,233.78,272.78,264.05,262.95,272.84,286,289.54,316.75,321.98,371.35,386.03,360.17,414.54,411.94,410.42,421.765,433.11,435.36,435.08,438.38,423.44,435.53,435.75,415.17,410.58,400.38,365.2,379.4,351.6,346.37,353.28,325.37,319.34,291.89,286.12,270.38,253.16,246.81,228.42,235.62,231.37,205.26,207.01,186.21,172.68,177.99,166.99,167.95,159.29,159.61,142.27,123.17,133.09,142.7,135.61,142.9,128.86,127.89,129.65,2025-08-23 00:00:00,3
131.55,115.74,114.76,121.51,129.17,121.21,128.84,115.82,115.72,134.1,118.63,136.84,130.01,136.52,130.31,130.47,135.96,128.73,136.74,136.02,144.35,142.97,153.51,160.12,164.01,146.75,178.54,178.89,178.34,168.03,190.22,195.96,190.14,202.79,205.02,228.25,223.4,215.5,241.33,244.49,249.16,262.1,321.74,302.39,328.55,327.79,339.73,349.54,395.07,387.61,417.54,385.27,418.37,430.31,422.42,404.74,424.8,407.23,435.99,407.93,392.16,399.11,405.07,387.21,384.64,358.05,323.75,350.89,332.94,299.86,302.3,276.29,277.84,270.29,245.04,228.78,215.8,212.76,207.01,202.13,165.28,185.84,175.69,164.22,175.94,154.48,156.18,152.39,144.11,142.79,135.38,128.98,139.81,133.58,119.3,120.32,2025-08-24 00:00:00,3
102.75,98.53,94.51,95.27,115.07,99.38,109.36,110.52,90.38,98.33,106.56,94.9,111.04,115.18,107.4,97.88,105.91,107.87,107.17,124.09,115.46,122.81,107.63,124.67,132.43,115.41,126.39,124.56,139.94,128.42,138.27,149.14,158.54,160.58,158.28,166.17,180.41,194.75,196.01,223.44,241.46,261.8,264.74,288.76,288.19,281.43,302.14,300.62,314.35,319.04,324.38,330.13,307.4,298.5,301.42,301.49,301.69,294.24,279.28,280.06,268.38,278.78,262.1,253.74,249.45,229.23,225.22,215.06,204.96,205.69,177.5,165.33,167.41,161.25,140.88,136.68,146.63,130.12,121.34,127.93,125.61,133.51,117.99,124.94,123.52,118.3,112.5,136.98,129.64,100.76,115.28,115.54,102.53,109.65,102.62,105.42,2025-08-25 00:00:00,3
